Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Barbados,,,,,,,,,,,,,,,,,,,,,,,,,11600.0,11400.0,11800.0,12100.0,12700.0,13600.0,14100.0,13800.0,13100.0,13100.0,13600.0,13700.0,14300.0,14700.0,15100.0,15600.0,15000.0,14400.0,13500.0,13600.0,13800.0,14000.0,14500.0,15100.0,15600.0,15600.0,16200.0,15800.0,15900.0,16200.0,16300.0,16900.0
Brunei,,,,,,,,,,,,,,,,,,,,,,,,,43300.0,41700.0,48100.0,51400.0,52900.0,62600.0,56300.0,43800.0,44200.0,43100.0,42200.0,40400.0,38200.0,37900.0,37200.0,35800.0,35200.0,35200.0,35900.0,35000.0,35100.0,35800.0,35900.0,34500.0,33600.0,33800.0,34100.0,34300.0,34900.0,35300.0,34900.0,34400.0
Bhutan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.0,450.0,454.0,489.0,498.0,504.0,544.0,680.0,691.0,724.0,786.0,777.0,813.0,832.0,875.0,932.0,971.0,1000.0,1040.0,1100.0,1110.0,1180.0,1280.0,1350.0,1410.0,1490.0
Botswana,,,,,,,,,,,364.0,380.0,397.0,411.0,429.0,444.0,462.0,480.0,519.0,583.0,665.0,813.0,995.0,1170.0,1230.0,1280.0,1370.0,1470.0,1620.0,1750.0,1880.0,1980.0,2150.0,2350.0,2460.0,2540.0,2650.0,2850.0,3280.0,3570.0,3690.0,3850.0,3850.0,3830.0,3870.0,4040.0,4180.0,4420.0,4340.0,4660.0,4650.0,4580.0,4770.0,4910.0,4950.0,5080.0
Central African Republic,,,,,,,,,,,653.0,674.0,638.0,623.0,624.0,618.0,610.0,625.0,621.0,652.0,655.0,652.0,643.0,645.0,676.0,667.0,689.0,701.0,693.0,659.0,613.0,586.0,612.0,545.0,580.0,588.0,596.0,556.0,555.0,556.0,532.0,516.0,469.0,458.0,466.0,486.0,455.0,467.0,477.0,483.0,460.0,470.0,477.0,442.0,459.0,455.0
Canada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31200.0,31800.0,32800.0,34100.0,34200.0,35000.0,36000.0,37100.0,38600.0
Switzerland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900.0,60500.0,59400.0,59500.0,61100.0,63000.0,63900.0,64500.0,66100.0,68400.0,70200.0,68700.0,67900.0,67200.0,67500.0,67400.0,67400.0,68800.0,70700.0,71600.0,74000.0,74700.0,74100.0,73600.0,75100.0,76800.0
Chile,,,,,,,,,,,3330.0,3430.0,3500.0,3630.0,3650.0,3610.0,3950.0,4020.0,4100.0,4190.0,4200.0,4520.0,4400.0,4110.0,4150.0,3560.0,3640.0,3950.0,4190.0,4480.0,4770.0,5010.0,4400.0,4120.0,4230.0,4330.0,4490.0,4710.0,4980.0,5380.0,5470.0,5800.0,6340.0,6650.0,6880.0,7380.0,7770.0,8240.0,8480.0,8340.0,8690.0,8870.0,9050.0,9320.0,9890.0,10300.0
China,,,,,,,,,,,238.0,175.0,164.0,176.0,204.0,233.0,250.0,230.0,215.0,244.0,284.0,295.0,299.0,315.0,316.0,337.0,327.0,347.0,381.0,405.0,431.0,447.0,480.0,524.0,596.0,667.0,716.0,787.0,861.0,884.0,905.0,975.0,1100.0,1240.0,1380.0,1520.0,1650.0,1790.0,1910.0,2040.0,2190.0,2360.0,2560.0,2800.0,3060.0,3390.0
Cote d'Ivoire,,,,,,,,,,,1650.0,1750.0,1710.0,1880.0,2130.0,1990.0,2140.0,2160.0,2340.0,2470.0,2610.0,2740.0,2730.0,2760.0,2750.0,2840.0,3060.0,3140.0,3330.0,3260.0,2780.0,2750.0,2640.0,2430.0,2270.0,2280.0,2270.0,2180.0,2120.0,2110.0,2010.0,1940.0,1870.0,1800.0,1750.0,1820.0,1890.0,1900.0,1940.0,1920.0,1830.0,1790.0,1720.0,1660.0,1650.0,1640.0
