Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Chad,0.5,0.6,0.7,0.8,0.9,1.0,1.14,1.28,1.42,1.56,1.7,1.86,2.02,2.18,2.34,2.5,2.7,2.9,3.1,3.3,3.5,3.64,3.78,3.92,4.06,4.2,4.32,4.44,4.56,4.68,4.8,5.06,5.32,5.58,5.84,6.1,6.6,7.1,7.6,8.1,8.6,9.14,9.68,10.22,10.76,11.3,12.04,12.78,13.52,14.26,15.0,16.26,17.52,18.78,20.04,21.3
Channel Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42,6.84,10.26,13.68,17.1
Chile,51.8,52.36,52.92,53.48,54.04,54.6,54.92,55.24,55.56,55.88,56.2,56.1,56.0,55.9,55.8,55.7,55.1,54.5,53.9,53.3,52.7,52.04,51.38,50.72,50.06,49.4,49.04,48.68,48.32,47.96,47.6,47.34,47.08,46.82,46.56,46.3,45.8,45.3,44.8,44.3,43.8,42.52,41.24,39.96,38.68,37.4,36.1,34.8,33.5,32.2,30.9,29.62,28.34,27.06,25.78,24.5
China,45.6,47.8,50.0,52.2,54.4,56.6,57.62,58.64,59.66,60.68,61.7,62.1,62.5,62.9,63.3,63.7,64.4,65.1,65.8,66.5,67.2,68.4,69.6,70.8,72.0,73.2,73.24,73.28,73.32,73.36,73.4,72.52,71.64,70.76,69.88,69.0,67.6,66.2,64.8,63.4,62.0,61.36,60.72,60.08,59.44,58.8,57.62,56.44,55.26,54.08,52.9,51.26,49.62,47.98,46.34,44.7
Colombia,38.5,39.42,40.34,41.26,42.18,43.1,44.22,45.34,46.46,47.58,48.7,49.54,50.38,51.22,52.06,52.9,53.24,53.58,53.92,54.26,54.6,54.34,54.08,53.82,53.56,53.3,52.46,51.62,50.78,49.94,49.1,47.96,46.82,45.68,44.54,43.4,42.12,40.84,39.56,38.28,37.0,35.96,34.92,33.88,32.84,31.8,31.26,30.72,30.18,29.64,29.1,28.56,28.02,27.48,26.94,26.4
Comoros,1.1,1.34,1.58,1.82,2.06,2.3,2.92,3.54,4.16,4.78,5.4,6.42,7.44,8.46,9.48,10.5,12.0,13.5,15.0,16.5,18.0,19.8,21.6,23.4,25.2,27.0,27.92,28.84,29.76,30.68,31.6,32.1,32.6,33.1,33.6,34.1,35.62,37.14,38.66,40.18,41.7,43.26,44.82,46.38,47.94,49.5,50.34,51.18,52.02,52.86,53.7,53.16,52.62,52.08,51.54,51.0
Congo,12.7,14.12,15.54,16.96,18.38,19.8,21.54,23.28,25.02,26.76,28.5,29.72,30.94,32.16,33.38,34.6,37.12,39.64,42.16,44.68,47.2,50.46,53.72,56.98,60.24,63.5,64.34,65.18,66.02,66.86,67.7,66.88,66.06,65.24,64.42,63.6,63.86,64.12,64.38,64.64,64.9,65.44,65.98,66.52,67.06,67.6,67.86,68.12,68.38,68.64,68.9,68.8,68.7,68.6,68.5,68.4
Costa Rica,44.8,45.86,46.92,47.98,49.04,50.1,51.22,52.34,53.46,54.58,55.7,56.62,57.54,58.46,59.38,60.3,60.6,60.9,61.2,61.5,61.8,61.6,61.4,61.2,61.0,60.8,60.28,59.76,59.24,58.72,58.2,57.46,56.72,55.98,55.24,54.5,53.98,53.46,52.94,52.42,51.9,51.42,50.94,50.46,49.98,49.5,48.96,48.42,47.88,47.34,46.8,46.0,45.2,44.4,43.6,42.8
Cote d'Ivoire,1.6,1.86,2.12,2.38,2.64,2.9,3.68,4.46,5.24,6.02,6.8,7.8,8.8,9.8,10.8,11.8,12.6,13.4,14.2,15.0,15.8,17.1,18.4,19.7,21.0,22.3,23.06,23.82,24.58,25.34,26.1,25.84,25.58,25.32,25.06,24.8,24.5,24.2,23.9,23.6,23.3,23.76,24.22,24.68,25.14,25.6,25.94,26.28,26.62,26.96,27.3,28.26,29.22,30.18,31.14,32.1
Croatia,62.5,61.66,60.82,59.98,59.14,58.3,57.12,55.94,54.76,53.58,52.4,51.06,49.72,48.38,47.04,45.7,44.16,42.62,41.08,39.54,38.0,36.8,35.6,34.4,33.2,32.0,31.12,30.24,29.36,28.48,27.6,26.96,26.32,25.68,25.04,24.4,23.98,23.56,23.14,22.72,22.3,22.12,21.94,21.76,21.58,21.4,21.3,21.2,21.1,21.0,20.9,19.58,18.26,16.94,15.62,14.3
