Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Cuba,28.9,,,,,19.7,,,,,12.4,,,,,7.8,,,,,4.5,,,,,2.5,,,,,2.0999999999999996,,,,,1.7999999999999998,,,,,1.6,,,,,1.1,,,,,0.8999999999999999,,,,,0.6000000000000001
Curaçao,14.6,,,,,9.399999999999999,,,,,6.9,,,,,4.6,,,,,3.8,,,,,2.8000000000000003,,,,,1.7000000000000002,,,,,1.1,,,,,0.6,,,,,0.4,,,,,0.6,,,,,0.4
Cyprus,24.8,,,,,13.4,,,,,5.3,,,,,1.7,,,,,0.9,,,,,0.8,,,,,0.8,,,,,0.7,,,,,0.6,,,,,0.5,,,,,0.4,,,,,0.2
Czech Republic,0.6,,,,,0.5,,,,,0.5,,,,,0.6,,,,,0.5,,,,,0.5,,,,,0.4,,,,,0.4,,,,,0.4,,,,,0.4,,,,,0.4,,,,,0.2
Democratic People's Republic of Korea,5.2,,,,,2.2,,,,,0.7,,,,,0.1,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
Democratic Republic of the Congo,95.9,,,,,94.6,,,,,91.4,,,,,84.4,,,,,77.30000000000001,,,,,70.3,,,,,63.7,,,,,55.599999999999994,,,,,48.8,,,,,48.7,,,,,49.5,,,,,42.3
Denmark,0.2,,,,,0.2,,,,,0.2,,,,,0.3,,,,,0.3,,,,,0.3,,,,,0.3,,,,,0.3,,,,,0.2,,,,,0.1,,,,,0.0,,,,,0.0
Djibouti,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,61.0
Dominican Republic,76.9,,,,,70.7,,,,,63.599999999999994,,,,,54.8,,,,,44.3,,,,,34.7,,,,,28.1,,,,,24.299999999999997,,,,,20.8,,,,,16.2,,,,,12.3,,,,,9.5
Ecuador,63.7,,,,,57.8,,,,,50.0,,,,,41.4,,,,,33.7,,,,,26.6,,,,,21.5,,,,,18.3,,,,,16.2,,,,,14.5,,,,,11.799999999999999,,,,,9.2
Egypt,92.2,,,,,88.2,,,,,83.2,,,,,74.5,,,,,67.6,,,,,59.599999999999994,,,,,50.800000000000004,,,,,41.8,,,,,33.1,,,,,25.200000000000003,,,,,15.399999999999999,,,,,12.1
El Salvador,77.80000000000001,,,,,73.2,,,,,67.2,,,,,60.400000000000006,,,,,53.6,,,,,47.5,,,,,42.4,,,,,37.1,,,,,31.2,,,,,25.1,,,,,19.799999999999997,,,,,16.8
Equatorial Guinea,91.2,,,,,83.30000000000001,,,,,78.1,,,,,61.9,,,,,55.4,,,,,53.8,,,,,47.599999999999994,,,,,33.699999999999996,,,,,26.6,,,,,22.2,,,,,17.6,,,,,13.100000000000001
Eritrea,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,61.0
Estonia,0.2,,,,,0.1,,,,,0.1,,,,,0.1,,,,,0.1,,,,,0.2,,,,,0.2,,,,,0.2,,,,,0.3,,,,,0.3,,,,,0.2,,,,,0.1
Ethiopia,98.8,,,,,98.3,,,,,97.5,,,,,96.6,,,,,95.3,,,,,93.3,,,,,90.1,,,,,87.6,,,,,83.39999999999999,,,,,77.9,,,,,71.30000000000001,,,,,64.8
Fiji,40.0,,,,,28.6,,,,,19.7,,,,,12.0,,,,,6.1,,,,,3.9,,,,,2.9,,,,,2.3,,,,,1.7,,,,,1.1,,,,,0.4,,,,,0.3
Finland,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
France,3.1,,,,,2.7,,,,,2.4,,,,,2.4,,,,,2.1,,,,,1.7,,,,,1.3,,,,,1.1,,,,,1.0,,,,,0.8,,,,,0.5,,,,,0.3
French Guiana,47.1,,,,,40.099999999999994,,,,,34.7,,,,,29.2,,,,,25.6,,,,,23.0,,,,,21.5,,,,,19.7,,,,,18.2,,,,,17.7,,,,,17.1,,,,,13.4
French Polynesia,32.599999999999994,,,,,23.1,,,,,14.2,,,,,10.7,,,,,7.800000000000001,,,,,5.2,,,,,3.4,,,,,2.1,,,,,1.3,,,,,0.8999999999999999,,,,,0.6,,,,,0.5
Gabon,91.3,,,,,84.3,,,,,69.0,,,,,49.699999999999996,,,,,38.400000000000006,,,,,31.0,,,,,26.8,,,,,24.1,,,,,21.1,,,,,16.8,,,,,13.700000000000001,,,,,9.700000000000001
Gambia,97.3,,,,,96.6,,,,,95.3,,,,,94.2,,,,,94.1,,,,,93.4,,,,,87.39999999999999,,,,,81.0,,,,,77.19999999999999,,,,,70.5,,,,,59.9,,,,,46.6
Georgia,4.5,,,,,2.4,,,,,1.4,,,,,1.0,,,,,0.8,,,,,0.6,,,,,0.6,,,,,0.5,,,,,0.5,,,,,0.6,,,,,0.6,,,,,0.5
Germany,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0
Ghana,84.4,,,,,77.10000000000001,,,,,69.5,,,,,55.5,,,,,53.3,,,,,52.5,,,,,52.5,,,,,50.0,,,,,45.2,,,,,38.2,,,,,31.2,,,,,26.299999999999997
Greece,25.4,,,,,11.299999999999999,,,,,5.0,,,,,2.8,,,,,2.0,,,,,1.6,,,,,1.5,,,,,1.5,,,,,1.7000000000000002,,,,,1.7999999999999998,,,,,1.7000000000000002,,,,,1.2000000000000002
Grenada,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.1
Guadeloupe,40.0,,,,,30.2,,,,,22.5,,,,,15.3,,,,,10.9,,,,,8.2,,,,,6.1,,,,,4.5,,,,,3.4000000000000004,,,,,2.5999999999999996,,,,,1.9000000000000001,,,,,1.4
Guam,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.3
Guatemala,81.8,,,,,78.8,,,,,75.6,,,,,72.1,,,,,68.1,,,,,64.3,,,,,60.400000000000006,,,,,56.599999999999994,,,,,52.6,,,,,46.8,,,,,40.900000000000006,,,,,35.1
Guinea,97.6,,,,,95.60000000000001,,,,,93.5,,,,,92.8,,,,,92.4,,,,,91.39999999999999,,,,,90.69999999999999,,,,,89.7,,,,,84.8,,,,,74.3,,,,,65.9,,,,,62.4
Guinea-Bissau,99.6,,,,,99.2,,,,,98.89999999999999,,,,,97.39999999999999,,,,,94.8,,,,,93.60000000000001,,,,,87.80000000000001,,,,,84.2,,,,,80.4,,,,,75.4,,,,,65.5,,,,,57.5
Guyana,24.4,,,,,17.599999999999998,,,,,12.5,,,,,9.399999999999999,,,,,6.8,,,,,5.0,,,,,4.1,,,,,3.1,,,,,3.4000000000000004,,,,,2.8,,,,,2.2,,,,,1.6
Haiti,92.0,,,,,90.5,,,,,88.60000000000001,,,,,86.10000000000001,,,,,83.5,,,,,79.2,,,,,73.0,,,,,63.8,,,,,53.6,,,,,45.1,,,,,39.4,,,,,33.8
Honduras,84.6,,,,,81.7,,,,,77.5,,,,,71.9,,,,,65.6,,,,,59.599999999999994,,,,,53.1,,,,,47.1,,,,,41.8,,,,,36.5,,,,,31.0,,,,,26.1
Hong Kong Special Administrative Region of China,52.599999999999994,,,,,40.4,,,,,29.9,,,,,22.0,,,,,13.2,,,,,5.699999999999999,,,,,3.8000000000000003,,,,,2.4000000000000004,,,,,1.6,,,,,0.8999999999999999,,,,,0.4,,,,,0.1
Hungary,1.0,,,,,0.7,,,,,0.6,,,,,0.6,,,,,0.7,,,,,0.6,,,,,0.4,,,,,0.4,,,,,0.4,,,,,0.4,,,,,0.3,,,,,0.2
Iceland,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.1,,,,,0.0
India,85.6,,,,,82.5,,,,,77.80000000000001,,,,,71.6,,,,,67.10000000000001,,,,,63.8,,,,,59.3,,,,,53.300000000000004,,,,,46.1,,,,,38.3,,,,,29.1,,,,,18.7
