Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
French Guiana,4.3,,,,,7.199999999999999,,,,,10.8,,,,,15.1,,,,,19.8,,,,,24.4,,,,,29.400000000000002,,,,,33.9,,,,,37.0,,,,,39.2,,,,,39.3,,,,,48.9
French Polynesia,10.9,,,,,17.5,,,,,24.700000000000003,,,,,32.2,,,,,41.7,,,,,52.3,,,,,61.900000000000006,,,,,69.4,,,,,74.5,,,,,77.5,,,,,81.5,,,,,85.30000000000001
Gabon,0.1,,,,,0.5,,,,,2.0,,,,,3.1,,,,,6.1,,,,,9.5,,,,,9.6,,,,,7.8,,,,,7.2,,,,,8.0,,,,,8.9,,,,,19.6
Gambia,0.0,,,,,0.1,,,,,0.1,,,,,0.1,,,,,0.1,,,,,0.2,,,,,0.5,,,,,1.2000000000000002,,,,,2.6999999999999997,,,,,6.1,,,,,12.6,,,,,22.2
Georgia,63.199999999999996,,,,,72.3,,,,,78.80000000000001,,,,,82.80000000000001,,,,,85.5,,,,,87.5,,,,,88.9,,,,,90.2,,,,,91.1,,,,,92.3,,,,,93.0,,,,,130.20000000000002
Germany,44.7,,,,,50.3,,,,,53.900000000000006,,,,,58.5,,,,,63.3,,,,,67.39999999999999,,,,,70.6,,,,,72.9,,,,,75.0,,,,,76.9,,,,,78.6,,,,,104.00000000000001
Ghana,0.2,,,,,0.8,,,,,1.7000000000000002,,,,,3.3,,,,,5.0,,,,,6.9,,,,,8.3,,,,,10.6,,,,,15.600000000000001,,,,,18.900000000000002,,,,,22.400000000000002,,,,,26.8
Greece,9.9,,,,,16.099999999999998,,,,,23.799999999999997,,,,,32.5,,,,,41.7,,,,,52.3,,,,,61.3,,,,,66.5,,,,,69.7,,,,,72.4,,,,,74.2,,,,,114.3
Grenada,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,78.5
Guadeloupe,3.4,,,,,7.0,,,,,12.399999999999999,,,,,19.7,,,,,27.6,,,,,36.7,,,,,46.099999999999994,,,,,54.0,,,,,61.4,,,,,68.4,,,,,74.4,,,,,80.2
Guam,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,64.30000000000001
Guatemala,0.7,,,,,1.0,,,,,1.5,,,,,2.3,,,,,3.5,,,,,5.1,,,,,7.3,,,,,9.8,,,,,11.600000000000001,,,,,17.3,,,,,23.200000000000003,,,,,28.9
Guinea,0.0,,,,,0.1,,,,,0.4,,,,,0.7999999999999999,,,,,1.3,,,,,1.5,,,,,1.4,,,,,1.3,,,,,2.7,,,,,4.9,,,,,9.8,,,,,13.7
Guinea-Bissau,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.1,,,,,0.5,,,,,1.2,,,,,2.3000000000000003,,,,,4.2,,,,,8.0,,,,,10.600000000000001
Guyana,12.100000000000001,,,,,15.7,,,,,19.0,,,,,22.4,,,,,25.9,,,,,29.700000000000003,,,,,33.5,,,,,37.9,,,,,38.8,,,,,47.5,,,,,56.1,,,,,64.7
Haiti,0.1,,,,,0.2,,,,,0.3,,,,,0.5,,,,,0.8,,,,,1.6,,,,,3.4,,,,,6.9,,,,,12.5,,,,,17.4,,,,,25.5,,,,,33.5
Honduras,0.3,,,,,0.4,,,,,0.9,,,,,1.5999999999999999,,,,,2.8,,,,,4.7,,,,,7.1,,,,,9.799999999999999,,,,,12.799999999999999,,,,,16.6,,,,,21.1,,,,,25.9
Hong Kong Special Administrative Region of China,4.8999999999999995,,,,,9.3,,,,,16.3,,,,,26.4,,,,,38.2,,,,,47.3,,,,,54.3,,,,,62.099999999999994,,,,,70.3,,,,,75.6,,,,,77.3,,,,,121.1
Hungary,34.3,,,,,40.7,,,,,40.7,,,,,44.2,,,,,50.7,,,,,56.8,,,,,61.3,,,,,64.7,,,,,67.1,,,,,69.0,,,,,70.9,,,,,111.0
