Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Cote d'Ivoire,0.43,,,,,0.45999999999999996,,,,,0.49,,,,,0.52,,,,,0.5700000000000001,,,,,0.6,,,,,0.64,,,,,0.81,,,,,1.1099999999999999,,,,,1.5,,,,,2.21,,,,,3.44
Croatia,4.35,,,,,6.08,,,,,7.96,,,,,9.8,,,,,11.27,,,,,12.46,,,,,13.41,,,,,14.05,,,,,14.96,,,,,16.59,,,,,18.91,,,,,21.05
Cuba,4.5,,,,,5.1899999999999995,,,,,5.96,,,,,6.82,,,,,7.789999999999999,,,,,8.780000000000001,,,,,9.91,,,,,11.36,,,,,13.24,,,,,15.61,,,,,18.1,,,,,20.17
Curaçao,7.029999999999999,,,,,7.98,,,,,9.02,,,,,9.98,,,,,10.93,,,,,11.8,,,,,12.72,,,,,13.71,,,,,14.71,,,,,15.740000000000002,,,,,16.869999999999997,,,,,17.759999999999998
Cyprus,4.359999999999999,,,,,5.01,,,,,5.78,,,,,6.54,,,,,7.27,,,,,8.16,,,,,9.100000000000001,,,,,10.16,,,,,12.03,,,,,14.78,,,,,17.66,,,,,19.93
Czech Republic,17.82,,,,,18.06,,,,,18.32,,,,,18.65,,,,,18.759999999999998,,,,,19.009999999999998,,,,,19.880000000000003,,,,,20.96,,,,,21.700000000000003,,,,,22.25,,,,,22.9,,,,,24.009999999999998
Democratic People's Republic of Korea,0.06,,,,,0.14,,,,,0.35,,,,,0.84,,,,,1.94,,,,,3.9,,,,,6.72,,,,,10.129999999999999,,,,,13.58,,,,,16.45,,,,,18.5,,,,,20.09
Democratic Republic of the Congo,1.49,,,,,1.69,,,,,1.92,,,,,2.1799999999999997,,,,,2.4699999999999998,,,,,2.79,,,,,3.1399999999999997,,,,,3.53,,,,,4.09,,,,,4.78,,,,,5.53,,,,,6.51
Denmark,18.759999999999998,,,,,18.91,,,,,19.09,,,,,19.32,,,,,19.6,,,,,19.95,,,,,20.37,,,,,20.89,,,,,21.509999999999998,,,,,22.14,,,,,22.810000000000002,,,,,23.950000000000003
Djibouti,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,2.57
Dominican Republic,2.46,,,,,2.75,,,,,3.13,,,,,3.4699999999999998,,,,,3.6799999999999997,,,,,4.15,,,,,4.86,,,,,5.5,,,,,6.109999999999999,,,,,6.92,,,,,8.08,,,,,9.54
Ecuador,4.359999999999999,,,,,4.75,,,,,5.109999999999999,,,,,5.51,,,,,5.99,,,,,6.359999999999999,,,,,6.67,,,,,7.08,,,,,7.67,,,,,8.51,,,,,9.780000000000001,,,,,11.440000000000001
Egypt,1.38,,,,,1.5899999999999999,,,,,1.8399999999999999,,,,,2.24,,,,,2.4400000000000004,,,,,2.7,,,,,3.06,,,,,3.5700000000000003,,,,,4.22,,,,,5.08,,,,,6.66,,,,,8.38
El Salvador,2.36,,,,,2.52,,,,,2.7,,,,,2.8499999999999996,,,,,3.09,,,,,3.31,,,,,3.63,,,,,4.21,,,,,5.0600000000000005,,,,,6.14,,,,,7.29,,,,,8.5
Equatorial Guinea,0.22,,,,,0.32,,,,,0.46,,,,,0.63,,,,,0.9,,,,,1.32,,,,,1.87,,,,,2.5700000000000003,,,,,3.46,,,,,4.61,,,,,6.24,,,,,8.14
Eritrea,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,2.39
Estonia,0.0,,,,,0.0,,,,,0.1,,,,,4.51,,,,,12.120000000000001,,,,,16.5,,,,,18.39,,,,,20.14,,,,,21.740000000000002,,,,,23.16,,,,,24.28,,,,,26.0
Ethiopia,0.12000000000000001,,,,,0.15000000000000002,,,,,0.19,,,,,0.24,,,,,0.29000000000000004,,,,,0.36,,,,,0.47,,,,,0.5700000000000001,,,,,0.71,,,,,0.88,,,,,1.08,,,,,1.4
Fiji,3.1799999999999997,,,,,3.99,,,,,4.890000000000001,,,,,5.88,,,,,6.960000000000001,,,,,8.04,,,,,9.08,,,,,10.14,,,,,11.27,,,,,12.47,,,,,13.76,,,,,15.31
Finland,14.04,,,,,14.21,,,,,14.39,,,,,14.56,,,,,14.75,,,,,14.92,,,,,15.29,,,,,16.27,,,,,17.92,,,,,19.74,,,,,21.29,,,,,22.909999999999997
France,12.260000000000002,,,,,12.510000000000002,,,,,12.8,,,,,13.07,,,,,13.39,,,,,13.79,,,,,14.37,,,,,14.92,,,,,15.63,,,,,16.86,,,,,18.4,,,,,20.18
French Guiana,5.68,,,,,6.08,,,,,6.34,,,,,6.76,,,,,7.33,,,,,7.81,,,,,8.71,,,,,9.58,,,,,10.6,,,,,11.89,,,,,13.030000000000001,,,,,14.030000000000001
French Polynesia,1.41,,,,,2.01,,,,,2.73,,,,,3.58,,,,,4.62,,,,,5.84,,,,,7.279999999999999,,,,,8.89,,,,,10.58,,,,,12.5,,,,,14.780000000000001,,,,,16.700000000000003
Gabon,0.03,,,,,0.05,,,,,0.09,,,,,0.16999999999999998,,,,,0.32,,,,,0.55,,,,,0.97,,,,,1.67,,,,,2.75,,,,,4.37,,,,,6.8100000000000005,,,,,10.059999999999999
Gambia,0.63,,,,,0.64,,,,,0.66,,,,,0.7,,,,,0.73,,,,,0.77,,,,,0.8300000000000001,,,,,0.87,,,,,0.97,,,,,1.1,,,,,1.27,,,,,1.79
Georgia,2.21,,,,,2.88,,,,,3.78,,,,,5.08,,,,,6.91,,,,,9.35,,,,,12.2,,,,,15.23,,,,,18.09,,,,,20.44,,,,,22.07,,,,,23.94
Germany,21.2,,,,,21.41,,,,,21.73,,,,,22.0,,,,,22.18,,,,,22.439999999999998,,,,,22.82,,,,,23.46,,,,,24.02,,,,,24.55,,,,,25.34,,,,,26.5
Ghana,0.5900000000000001,,,,,0.73,,,,,0.9,,,,,1.13,,,,,1.3900000000000001,,,,,1.85,,,,,2.7,,,,,3.9299999999999997,,,,,5.24,,,,,6.29,,,,,7.9399999999999995,,,,,10.08
Greece,6.720000000000001,,,,,7.15,,,,,7.63,,,,,8.18,,,,,8.97,,,,,9.99,,,,,10.9,,,,,11.629999999999999,,,,,12.52,,,,,14.120000000000001,,,,,16.17,,,,,18.229999999999997
Grenada,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,15.03
Guadeloupe,4.43,,,,,4.63,,,,,4.9399999999999995,,,,,5.26,,,,,5.720000000000001,,,,,6.32,,,,,7.12,,,,,8.14,,,,,9.41,,,,,10.91,,,,,12.57,,,,,14.18
Guam,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,14.559999999999999
Guatemala,2.9699999999999998,,,,,3.1,,,,,3.2199999999999998,,,,,3.36,,,,,3.52,,,,,3.73,,,,,3.96,,,,,4.220000000000001,,,,,4.609999999999999,,,,,5.140000000000001,,,,,5.86,,,,,6.720000000000001
Guinea,0.02,,,,,0.03,,,,,0.05,,,,,0.07,,,,,0.13,,,,,0.19,,,,,0.22,,,,,0.35,,,,,0.63,,,,,1.09,,,,,1.95,,,,,3.27
Guinea-Bissau,0.02,,,,,0.03,,,,,0.05,,,,,0.07,,,,,0.1,,,,,0.15,,,,,0.22,,,,,0.33,,,,,0.48,,,,,0.73,,,,,1.1,,,,,1.5899999999999999
Guyana,4.74,,,,,5.85,,,,,7.04,,,,,8.23,,,,,9.44,,,,,10.620000000000001,,,,,11.77,,,,,12.870000000000001,,,,,13.94,,,,,15.06,,,,,16.43,,,,,17.58
Haiti,1.42,,,,,1.8399999999999999,,,,,1.94,,,,,2.09,,,,,2.16,,,,,2.08,,,,,2.0,,,,,2.0700000000000003,,,,,2.24,,,,,2.55,,,,,2.99,,,,,3.4800000000000004
Honduras,0.9299999999999999,,,,,1.12,,,,,1.33,,,,,1.5699999999999998,,,,,1.8399999999999999,,,,,2.16,,,,,2.5300000000000002,,,,,2.9800000000000004,,,,,3.52,,,,,4.1,,,,,4.77,,,,,5.65
Hong Kong Special Administrative Region of China,2.19,,,,,2.53,,,,,2.9299999999999997,,,,,3.7,,,,,4.37,,,,,5.24,,,,,5.88,,,,,6.81,,,,,8.92,,,,,11.969999999999999,,,,,14.61,,,,,16.54
