Country,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Djibouti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.66,27.32,40.98,54.64,68.3
Dominican Republic,82.5,81.64,80.78,79.92,79.06,78.2,77.0,75.8,74.6,73.4,72.2,70.52,68.84,67.16,65.48,63.8,62.1,60.4,58.7,57.0,55.3,53.76,52.22,50.68,49.14,47.6,46.86,46.12,45.38,44.64,43.9,43.48,43.06,42.64,42.22,41.8,40.66,39.52,38.38,37.24,36.1,34.68,33.26,31.84,30.42,29.0,28.14,27.28,26.42,25.56,24.7,23.78,22.86,21.94,21.02,20.1
Ecuador,83.9,83.04,82.18,81.32,80.46,79.6,78.32,77.04,75.76,74.48,73.2,71.68,70.16,68.64,67.12,65.6,64.08,62.56,61.04,59.52,58.0,56.68,55.36,54.04,52.72,51.4,50.66,49.92,49.18,48.44,47.7,47.28,46.86,46.44,46.02,45.6,45.14,44.68,44.22,43.76,43.3,42.38,41.46,40.54,39.62,38.7,37.54,36.38,35.22,34.06,32.9,31.96,31.02,30.08,29.14,28.2
Egypt,87.0,86.06,85.12,84.18,83.24,82.3,81.22,80.14,79.06,77.98,76.9,75.46,74.02,72.58,71.14,69.7,68.46,67.22,65.98,64.74,63.5,62.08,60.66,59.24,57.82,56.4,54.84,53.28,51.72,50.16,48.6,47.04,45.48,43.92,42.36,40.8,39.3,37.8,36.3,34.8,33.3,31.92,30.54,29.16,27.78,26.4,25.38,24.36,23.34,22.32,21.3,20.24,19.18,18.12,17.06,16.0
El Salvador,86.4,85.62,84.84,84.06,83.28,82.5,81.5,80.5,79.5,78.5,77.5,76.26,75.02,73.78,72.54,71.3,70.02,68.74,67.46,66.18,64.9,63.84,62.78,61.72,60.66,59.6,58.72,57.84,56.96,56.08,55.2,54.3,53.4,52.5,51.6,50.7,49.78,48.86,47.94,47.02,46.1,46.2,46.3,46.4,46.5,46.6,45.26,43.92,42.58,41.24,39.9,38.56,37.22,35.88,34.54,33.2
Equatorial Guinea,94.2,93.12,92.04,90.96,89.88,88.8,87.4,86.0,84.6,83.2,81.8,81.24,80.68,80.12,79.56,79.0,78.32,77.64,76.96,76.28,75.6,75.26,74.92,74.58,74.24,73.9,73.6,73.3,73.0,72.7,72.4,71.92,71.44,70.96,70.48,70.0,70.8,71.6,72.4,73.2,74.0,72.14,70.28,68.42,66.56,64.7,62.92,61.14,59.36,57.58,55.8,54.1,52.4,50.7,49.0,47.3
Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.68,27.36,41.04,54.72,68.4
Estonia,6.0,5.4,4.8,4.2,3.6,3.0,2.72,2.44,2.16,1.88,1.6,1.48,1.36,1.24,1.12,1.0,0.94,0.88,0.82,0.76,0.7,0.7,0.7,0.7,0.7,0.7,0.78,0.86,0.94,1.02,1.1,1.22,1.34,1.46,1.58,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,4.44,6.18,7.92,9.66,11.4,10.68,9.96,9.24,8.52,7.8
Ethiopia,98.9,98.8,98.7,98.6,98.5,98.4,98.24,98.08,97.92,97.76,97.6,97.38,97.16,96.94,96.72,96.5,96.26,96.02,95.78,95.54,95.3,95.08,94.86,94.64,94.42,94.2,93.92,93.64,93.36,93.08,92.8,92.56,92.32,92.08,91.84,91.6,91.24,90.88,90.52,90.16,89.8,90.14,90.48,90.82,91.16,91.5,90.38,89.26,88.14,87.02,85.9,84.82,83.74,82.66,81.58,80.5
Fiji,78.0,76.9,75.8,74.7,73.6,72.5,70.48,68.46,66.44,64.42,62.4,59.72,57.04,54.36,51.68,49.0,46.6,44.2,41.8,39.4,37.0,35.84,34.68,33.52,32.36,31.2,30.42,29.64,28.86,28.08,27.3,26.24,25.18,24.12,23.06,22.0,21.0,20.0,19.0,18.0,17.0,16.88,16.76,16.64,16.52,16.4,15.7,15.0,14.3,13.6,12.9,12.2,11.5,10.8,10.1,9.4
Finland,41.4,39.48,37.56,35.64,33.72,31.8,29.82,27.84,25.86,23.88,21.9,19.52,17.14,14.76,12.38,10.0,8.4,6.8,5.2,3.6,2.0,1.66,1.32,0.98,0.64,0.3,0.28,0.26,0.24,0.22,0.2,0.2,0.2,0.2,0.2,0.2,0.16,0.12,0.08,0.04,0.0,0.06,0.12,0.18,0.24,0.3,1.96,3.62,5.28,6.94,8.6,8.02,7.44,6.86,6.28,5.7
France,47.3,45.38,43.46,41.54,39.62,37.7,36.2,34.7,33.2,31.7,30.2,29.04,27.88,26.72,25.56,24.4,23.12,21.84,20.56,19.28,18.0,17.08,16.16,15.24,14.32,13.4,12.8,12.2,11.6,11.0,10.4,10.02,9.64,9.26,8.88,8.5,8.18,7.86,7.54,7.22,6.9,6.72,6.54,6.36,6.18,6.0,6.14,6.28,6.42,6.56,6.7,6.36,6.02,5.68,5.34,5.0
French Guiana,64.9,63.6,62.3,61.0,59.7,58.4,57.54,56.68,55.82,54.96,54.1,53.28,52.46,51.64,50.82,50.0,49.12,48.24,47.36,46.48,45.6,45.08,44.56,44.04,43.52,43.0,42.54,42.08,41.62,41.16,40.7,40.66,40.62,40.58,40.54,40.5,40.74,40.98,41.22,41.46,41.7,41.86,42.02,42.18,42.34,42.5,42.34,42.18,42.02,41.86,41.7,40.3,38.9,37.5,36.1,34.7
French Polynesia,62.5,60.16,57.82,55.48,53.14,50.8,48.98,47.16,45.34,43.52,41.7,40.6,39.5,38.4,37.3,36.2,35.14,34.08,33.02,31.96,30.9,29.64,28.38,27.12,25.86,24.6,23.32,22.04,20.76,19.48,18.2,17.2,16.2,15.2,14.2,13.2,12.28,11.36,10.44,9.52,8.6,8.02,7.44,6.86,6.28,5.7,5.28,4.86,4.44,4.02,3.6,3.46,3.32,3.18,3.04,2.9
Gabon,93.0,91.66,90.32,88.98,87.64,86.3,84.46,82.62,80.78,78.94,77.1,75.3,73.5,71.7,69.9,68.1,67.22,66.34,65.46,64.58,63.7,63.5,63.3,63.1,62.9,62.7,62.24,61.78,61.32,60.86,60.4,59.78,59.16,58.54,57.92,57.3,56.64,55.98,55.32,54.66,54.0,53.9,53.8,53.7,53.6,53.5,55.92,58.34,60.76,63.18,65.6,62.7,59.8,56.9,54.0,51.1
Gambia,96.8,96.62,96.44,96.26,96.08,95.9,95.52,95.14,94.76,94.38,94.0,93.58,93.16,92.74,92.32,91.9,91.4,90.9,90.4,89.9,89.4,88.76,88.12,87.48,86.84,86.2,85.54,84.88,84.22,83.56,82.9,82.08,81.26,80.44,79.62,78.8,78.0,77.2,76.4,75.6,74.8,73.62,72.44,71.26,70.08,68.9,67.12,65.34,63.56,61.78,60.0,58.64,57.28,55.92,54.56,53.2
Georgia,13.0,11.84,10.68,9.52,8.36,7.2,6.54,5.88,5.22,4.56,3.9,3.58,3.26,2.94,2.62,2.3,2.18,2.06,1.94,1.82,1.7,1.64,1.58,1.52,1.46,1.4,1.36,1.32,1.28,1.24,1.2,1.2,1.2,1.2,1.2,1.2,1.22,1.24,1.26,1.28,1.3,1.38,1.46,1.54,1.62,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7,1.7
Germany,3.6,3.48,3.36,3.24,3.12,3.0,3.04,3.08,3.12,3.16,3.2,3.2,3.2,3.2,3.2,3.2,3.18,3.16,3.14,3.12,3.1,3.12,3.14,3.16,3.18,3.2,3.2,3.2,3.2,3.2,3.2,3.28,3.36,3.44,3.52,3.6,3.6,3.6,3.6,3.6,3.6,3.52,3.44,3.36,3.28,3.2,2.94,2.68,2.42,2.16,1.9,2.44,2.98,3.52,4.06,4.6
Ghana,75.9,74.42,72.94,71.46,69.98,68.5,67.1,65.7,64.3,62.9,61.5,59.56,57.62,55.68,53.74,51.8,51.72,51.64,51.56,51.48,51.4,51.38,51.36,51.34,51.32,51.3,51.3,51.3,51.3,51.3,51.3,50.94,50.58,50.22,49.86,49.5,48.58,47.66,46.74,45.82,44.9,43.84,42.78,41.72,40.66,39.6,39.66,39.72,39.78,39.84,39.9,38.66,37.42,36.18,34.94,33.7
Greece,68.3,66.6,64.9,63.2,61.5,59.8,57.66,55.52,53.38,51.24,49.1,46.76,44.42,42.08,39.74,37.4,35.6,33.8,32.0,30.2,28.4,26.68,24.96,23.24,21.52,19.8,18.66,17.52,16.38,15.24,14.1,13.54,12.98,12.42,11.86,11.3,11.12,10.94,10.76,10.58,10.4,10.12,9.84,9.56,9.28,9.0,9.14,9.28,9.42,9.56,9.7,9.12,8.54,7.96,7.38,6.8
Grenada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,7.08,10.62,14.16,17.7
Guadeloupe,75.0,73.34,71.68,70.02,68.36,66.7,64.98,63.26,61.54,59.82,58.1,56.28,54.46,52.64,50.82,49.0,47.42,45.84,44.26,42.68,41.1,39.58,38.06,36.54,35.02,33.5,32.12,30.74,29.36,27.98,26.6,25.82,25.04,24.26,23.48,22.7,22.08,21.46,20.84,20.22,19.6,18.92,18.24,17.56,16.88,16.2,15.86,15.52,15.18,14.84,14.5,13.78,13.06,12.34,11.62,10.9
Guam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,3.76,5.64,7.52,9.4
Guatemala,89.9,89.44,88.98,88.52,88.06,87.6,87.12,86.64,86.16,85.68,85.2,84.68,84.16,83.64,83.12,82.6,82.12,81.64,81.16,80.68,80.2,79.74,79.28,78.82,78.36,77.9,77.36,76.82,76.28,75.74,75.2,74.68,74.16,73.64,73.12,72.6,72.84,73.08,73.32,73.56,73.8,72.54,71.28,70.02,68.76,67.5,66.24,64.98,63.72,62.46,61.2,59.96,58.72,57.48,56.24,55.0
Guinea,96.7,96.08,95.46,94.84,94.22,93.6,92.76,91.92,91.08,90.24,89.4,89.04,88.68,88.32,87.96,87.6,87.76,87.92,88.08,88.24,88.4,88.62,88.84,89.06,89.28,89.5,89.26,89.02,88.78,88.54,88.3,87.64,86.98,86.32,85.66,85.0,83.64,82.28,80.92,79.56,78.2,76.26,74.32,72.38,70.44,68.5,68.88,69.26,69.64,70.02,70.4,69.48,68.56,67.64,66.72,65.8
Guinea-Bissau,98.9,98.72,98.54,98.36,98.18,98.0,97.7,97.4,97.1,96.8,96.5,96.02,95.54,95.06,94.58,94.1,93.42,92.74,92.06,91.38,90.7,89.98,89.26,88.54,87.82,87.1,86.72,86.34,85.96,85.58,85.2,84.7,84.2,83.7,83.2,82.7,82.06,81.42,80.78,80.14,79.5,78.72,77.94,77.16,76.38,75.6,74.68,73.76,72.84,71.92,71.0,71.1,71.2,71.3,71.4,71.5
Guyana,50.8,49.0,47.2,45.4,43.6,41.8,40.5,39.2,37.9,36.6,35.3,34.6,33.9,33.2,32.5,31.8,31.22,30.64,30.06,29.48,28.9,28.32,27.74,27.16,26.58,26.0,25.44,24.88,24.32,23.76,23.2,22.28,21.36,20.44,19.52,18.6,19.22,19.84,20.46,21.08,21.7,20.46,19.22,17.98,16.74,15.5,14.96,14.42,13.88,13.34,12.8,12.22,11.64,11.06,10.48,9.9
Haiti,93.7,93.52,93.34,93.16,92.98,92.8,92.54,92.28,92.02,91.76,91.5,91.12,90.74,90.36,89.98,89.6,89.14,88.68,88.22,87.76,87.3,86.62,85.94,85.26,84.58,83.9,82.82,81.74,80.66,79.58,78.5,77.0,75.5,74.0,72.5,71.0,69.44,67.88,66.32,64.76,63.2,62.56,61.92,61.28,60.64,60.0,58.6,57.2,55.8,54.4,53.0,51.64,50.28,48.92,47.56,46.2
Honduras,93.9,93.56,93.22,92.88,92.54,92.2,91.78,91.36,90.94,90.52,90.1,89.62,89.14,88.66,88.18,87.7,87.16,86.62,86.08,85.54,85.0,84.34,83.68,83.02,82.36,81.7,81.06,80.42,79.78,79.14,78.5,78.1,77.7,77.3,76.9,76.5,76.2,75.9,75.6,75.3,75.0,74.44,73.88,73.32,72.76,72.2,71.1,70.0,68.9,67.8,66.7,65.6,64.5,63.4,62.3,61.2
"Hong Kong, China",66.3,64.92,63.54,62.16,60.78,59.4,58.22,57.04,55.86,54.68,53.5,52.1,50.7,49.3,47.9,46.5,44.02,41.54,39.06,36.58,34.1,31.44,28.78,26.12,23.46,20.8,19.34,17.88,16.42,14.96,13.5,12.78,12.06,11.34,10.62,9.9,9.24,8.58,7.92,7.26,6.6,6.08,5.56,5.04,4.52,4.0,4.38,4.76,5.14,5.52,5.9,5.52,5.14,4.76,4.38,4.0
Hungary,8.8,7.86,6.92,5.98,5.04,4.1,3.78,3.46,3.14,2.82,2.5,2.44,2.38,2.32,2.26,2.2,2.22,2.24,2.26,2.28,2.3,2.24,2.18,2.12,2.06,2.0,1.92,1.84,1.76,1.68,1.6,1.58,1.56,1.54,1.52,1.5,1.5,1.5,1.5,1.5,1.5,1.52,1.54,1.56,1.58,1.6,1.72,1.84,1.96,2.08,2.2,2.08,1.96,1.84,1.72,1.6
Iceland,0.1,0.08,0.06,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,1.52,2.28,3.04,3.8,3.56,3.32,3.08,2.84,2.6
India,84.7,84.02,83.34,82.66,81.98,81.3,80.38,79.46,78.54,77.62,76.7,75.56,74.42,73.28,72.14,71.0,70.56,70.12,69.68,69.24,68.8,68.26,67.72,67.18,66.64,66.1,65.28,64.46,63.64,62.82,62.0,61.0,60.0,59.0,58.0,57.0,55.9,54.8,53.7,52.6,51.5,50.36,49.22,48.08,46.94,45.8,44.48,43.16,41.84,40.52,39.2,37.88,36.56,35.24,33.92,32.6
Indonesia,89.0,88.14,87.28,86.42,85.56,84.7,83.8,82.9,82.0,81.1,80.2,79.14,78.08,77.02,75.96,74.9,74.16,73.42,72.68,71.94,71.2,69.66,68.12,66.58,65.04,63.5,61.24,58.98,56.72,54.46,52.2,50.76,49.32,47.88,46.44,45.0,43.92,42.84,41.76,40.68,39.6,38.12,36.64,35.16,33.68,32.2,31.18,30.16,29.14,28.12,27.1,25.96,24.82,23.68,22.54,21.4
Iran,87.7,86.36,85.02,83.68,82.34,81.0,79.8,78.6,77.4,76.2,75.0,73.48,71.96,70.44,68.92,67.4,65.84,64.28,62.72,61.16,59.6,58.4,57.2,56.0,54.8,53.6,52.7,51.8,50.9,50.0,49.1,47.44,45.78,44.12,42.46,40.8,38.84,36.88,34.92,32.96,31.0,29.72,28.44,27.16,25.88,24.6,23.88,23.16,22.44,21.72,21.0,20.08,19.16,18.24,17.32,16.4
Iraq,87.8,86.26,84.72,83.18,81.64,80.1,79.38,78.66,77.94,77.22,76.5,76.06,75.62,75.18,74.74,74.3,72.5,70.7,68.9,67.1,65.3,64.32,63.34,62.36,61.38,60.4,60.6,60.8,61.0,61.2,61.4,62.22,63.04,63.86,64.68,65.5,65.8,66.1,66.4,66.7,67.0,66.68,66.36,66.04,65.72,65.4,65.0,64.6,64.2,63.8,63.4,61.7,60.0,58.3,56.6,54.9
Ireland,57.4,55.7,54.0,52.3,50.6,48.9,47.24,45.58,43.92,42.26,40.6,38.4,36.2,34.0,31.8,29.6,27.46,25.32,23.18,21.04,18.9,17.52,16.14,14.76,13.38,12.0,11.14,10.28,9.42,8.56,7.7,7.28,6.86,6.44,6.02,5.6,5.32,5.04,4.76,4.48,4.2,4.06,3.92,3.78,3.64,3.5,3.22,2.94,2.66,2.38,2.1,2.34,2.58,2.82,3.06,3.3
Israel,58.1,56.82,55.54,54.26,52.98,51.7,49.72,47.74,45.76,43.78,41.8,40.78,39.76,38.74,37.72,36.7,35.92,35.14,34.36,33.58,32.8,32.34,31.88,31.42,30.96,30.5,29.58,28.66,27.74,26.82,25.9,25.08,24.26,23.44,22.62,21.8,21.08,20.36,19.64,18.92,18.2,17.56,16.92,16.28,15.64,15.0,14.38,13.76,13.14,12.52,11.9,11.3,10.7,10.1,9.5,8.9
Italy,60.6,58.06,55.52,52.98,50.44,47.9,45.1,42.3,39.5,36.7,33.9,31.12,28.34,25.56,22.78,20.0,18.22,16.44,14.66,12.88,11.1,10.3,9.5,8.7,7.9,7.1,6.74,6.38,6.02,5.66,5.3,5.06,4.82,4.58,4.34,4.1,3.94,3.78,3.62,3.46,3.3,3.12,2.94,2.76,2.58,2.4,2.28,2.16,2.04,1.92,1.8,1.7,1.6,1.5,1.4,1.3
Jamaica,67.3,65.86,64.42,62.98,61.54,60.1,58.18,56.26,54.34,52.42,50.5,47.8,45.1,42.4,39.7,37.0,34.58,32.16,29.74,27.32,24.9,23.44,21.98,20.52,19.06,17.6,16.9,16.2,15.5,14.8,14.1,13.56,13.02,12.48,11.94,11.4,10.9,10.4,9.9,9.4,8.9,8.14,7.38,6.62,5.86,5.1,4.94,4.78,4.62,4.46,4.3,4.12,3.94,3.76,3.58,3.4
Japan,10.6,9.9,9.2,8.5,7.8,7.1,5.82,4.54,3.26,1.98,0.7,0.58,0.46,0.34,0.22,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.24,0.38,0.52,0.66,0.8,0.76,0.72,0.68,0.64,0.6
Jordan,69.7,67.3,64.9,62.5,60.1,57.7,56.22,54.74,53.26,51.78,50.3,49.44,48.58,47.72,46.86,46.0,45.18,44.36,43.54,42.72,41.9,41.18,40.46,39.74,39.02,38.3,37.96,37.62,37.28,36.94,36.6,36.38,36.16,35.94,35.72,35.5,36.0,36.5,37.0,37.5,38.0,37.16,36.32,35.48,34.64,33.8,32.74,31.68,30.62,29.56,28.5,27.5,26.5,25.5,24.5,23.5
Kazakhstan,28.5,26.52,24.54,22.56,20.58,18.6,16.62,14.64,12.66,10.68,8.7,7.68,6.66,5.64,4.62,3.6,3.24,2.88,2.52,2.16,1.8,1.68,1.56,1.44,1.32,1.2,1.16,1.12,1.08,1.04,1.0,1.0,1.0,1.0,1.0,1.0,1.02,1.04,1.06,1.08,1.1,1.1,1.1,1.1,1.1,1.1,1.06,1.02,0.98,0.94,0.9,0.88,0.86,0.84,0.82,0.8
Kenya,87.3,86.12,84.94,83.76,82.58,81.4,80.52,79.64,78.76,77.88,77.0,76.28,75.56,74.84,74.12,73.4,72.22,71.04,69.86,68.68,67.5,65.9,64.3,62.7,61.1,59.5,57.7,55.9,54.1,52.3,50.5,48.82,47.14,45.46,43.78,42.1,41.4,40.7,40.0,39.3,38.6,38.2,37.8,37.4,37.0,36.6,37.38,38.16,38.94,39.72,40.5,38.76,37.02,35.28,33.54,31.8
Kiribati,81.5,80.72,79.94,79.16,78.38,77.6,76.68,75.76,74.84,73.92,73.0,72.1,71.2,70.3,69.4,68.5,67.46,66.42,65.38,64.34,63.3,62.54,61.78,61.02,60.26,59.5,58.36,57.22,56.08,54.94,53.8,52.54,51.28,50.02,48.76,47.5,45.88,44.26,42.64,41.02,39.4,37.0,34.6,32.2,29.8,27.4,25.68,23.96,22.24,20.52,18.8,18.18,17.56,16.94,16.32,15.7
Kuwait,72.4,71.4,70.4,69.4,68.4,67.4,67.14,66.88,66.62,66.36,66.1,65.46,64.82,64.18,63.54,62.9,61.66,60.42,59.18,57.94,56.7,55.6,54.5,53.4,52.3,51.2,50.22,49.24,48.26,47.28,46.3,45.86,45.42,44.98,44.54,44.1,43.58,43.06,42.54,42.02,41.5,41.1,40.7,40.3,39.9,39.5,39.1,38.7,38.3,37.9,37.5,36.18,34.86,33.54,32.22,30.9
Kyrgyz Republic,26.8,24.34,21.88,19.42,16.96,14.5,12.7,10.9,9.1,7.3,5.5,4.8,4.1,3.4,2.7,2.0,1.84,1.68,1.52,1.36,1.2,1.16,1.12,1.08,1.04,1.0,0.98,0.96,0.94,0.92,0.9,0.92,0.94,0.96,0.98,1.0,1.0,1.0,1.0,1.0,1.0,0.98,0.96,0.94,0.92,0.9,2.08,3.26,4.44,5.62,6.8,6.38,5.96,5.54,5.12,4.7
Lao,92.8,92.54,92.28,92.02,91.76,91.5,90.86,90.22,89.58,88.94,88.3,87.74,87.18,86.62,86.06,85.5,84.48,83.46,82.44,81.42,80.4,79.24,78.08,76.92,75.76,74.6,73.86,73.12,72.38,71.64,70.9,70.76,70.62,70.48,70.34,70.2,70.12,70.04,69.96,69.88,69.8,68.58,67.36,66.14,64.92,63.7,61.9,60.1,58.3,56.5,54.7,52.94,51.18,49.42,47.66,45.9
Latvia,4.3,3.86,3.42,2.98,2.54,2.1,1.86,1.62,1.38,1.14,0.9,0.84,0.78,0.72,0.66,0.6,0.6,0.6,0.6,0.6,0.6,0.58,0.56,0.54,0.52,0.5,0.56,0.62,0.68,0.74,0.8,0.86,0.92,0.98,1.04,1.1,1.28,1.46,1.64,1.82,2.0,2.2,2.4,2.6,2.8,3.0,3.8,4.6,5.4,6.2,7.0,6.58,6.16,5.74,5.32,4.9
Lebanon,75.2,73.42,71.64,69.86,68.08,66.3,64.48,62.66,60.84,59.02,57.2,55.5,53.8,52.1,50.4,48.7,47.18,45.66,44.14,42.62,41.1,39.8,38.5,37.2,35.9,34.6,33.52,32.44,31.36,30.28,29.2,28.3,27.4,26.5,25.6,24.7,23.86,23.02,22.18,21.34,20.5,20.9,21.3,21.7,22.1,22.5,21.6,20.7,19.8,18.9,18.0,17.06,16.12,15.18,14.24,13.3
Lesotho,93.9,93.54,93.18,92.82,92.46,92.1,91.86,91.62,91.38,91.14,90.9,90.38,89.86,89.34,88.82,88.3,87.72,87.14,86.56,85.98,85.4,84.8,84.2,83.6,83.0,82.4,81.58,80.76,79.94,79.12,78.3,77.84,77.38,76.92,76.46,76.0,75.24,74.48,73.72,72.96,72.2,71.62,71.04,70.46,69.88,69.3,68.12,66.94,65.76,64.58,63.4,62.76,62.12,61.48,60.84,60.2
Liberia,93.3,92.7,92.1,91.5,90.9,90.3,89.58,88.86,88.14,87.42,86.7,85.6,84.5,83.4,82.3,81.2,80.12,79.04,77.96,76.88,75.8,75.14,74.48,73.82,73.16,72.5,72.04,71.58,71.12,70.66,70.2,70.14,70.08,70.02,69.96,69.9,69.92,69.94,69.96,69.98,70.0,69.82,69.64,69.46,69.28,69.1,69.48,69.86,70.24,70.62,71.0,69.24,67.48,65.72,63.96,62.2
Libya,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,9.6,14.4,19.2,24.0
Lithuania,23.2,20.52,17.84,15.16,12.48,9.8,8.34,6.88,5.42,3.96,2.5,2.16,1.82,1.48,1.14,0.8,0.76,0.72,0.68,0.64,0.6,0.6,0.6,0.6,0.6,0.6,0.64,0.68,0.72,0.76,0.8,0.92,1.04,1.16,1.28,1.4,1.52,1.64,1.76,1.88,2.0,1.84,1.68,1.52,1.36,1.2,2.78,4.36,5.94,7.52,9.1,8.54,7.98,7.42,6.86,6.3
Luxembourg,37.2,35.94,34.68,33.42,32.16,30.9,30.2,29.5,28.8,28.1,27.4,26.7,26.0,25.3,24.6,23.9,23.36,22.82,22.28,21.74,21.2,20.8,20.4,20.0,19.6,19.2,18.54,17.88,17.22,16.56,15.9,15.16,14.42,13.68,12.94,12.2,11.4,10.6,9.8,9.0,8.2,7.7,7.2,6.7,6.2,5.7,6.36,7.02,7.68,8.34,9.0,8.56,8.12,7.68,7.24,6.8
Macao Special Administrative Region of China,82.6,80.78,78.96,77.14,75.32,73.5,71.16,68.82,66.48,64.14,61.8,59.46,57.12,54.78,52.44,50.1,47.9,45.7,43.5,41.3,39.1,37.12,35.14,33.16,31.18,29.2,27.56,25.92,24.28,22.64,21.0,19.66,18.32,16.98,15.64,14.3,13.36,12.42,11.48,10.54,9.6,9.06,8.52,7.98,7.44,6.9,7.3,7.7,8.1,8.5,8.9,8.34,7.78,7.22,6.66,6.1
Madagascar,95.4,94.86,94.32,93.78,93.24,92.7,92.32,91.94,91.56,91.18,90.8,90.36,89.92,89.48,89.04,88.6,88.38,88.16,87.94,87.72,87.5,86.82,86.14,85.46,84.78,84.1,83.34,82.58,81.82,81.06,80.3,80.74,81.18,81.62,82.06,82.5,83.3,84.1,84.9,85.7,86.5,86.84,87.18,87.52,87.86,88.2,87.84,87.48,87.12,86.76,86.4,85.28,84.16,83.04,81.92,80.8
Malawi,91.7,91.04,90.38,89.72,89.06,88.4,87.56,86.72,85.88,85.04,84.2,83.56,82.92,82.28,81.64,81.0,80.4,79.8,79.2,78.6,78.0,77.38,76.76,76.14,75.52,74.9,74.5,74.1,73.7,73.3,72.9,72.48,72.06,71.64,71.22,70.8,69.9,69.0,68.1,67.2,66.3,65.02,63.74,62.46,61.18,59.9,59.26,58.62,57.98,57.34,56.7,55.64,54.58,53.52,52.46,51.4
Malaysia,83.9,82.22,80.54,78.86,77.18,75.5,73.42,71.34,69.26,67.18,65.1,62.46,59.82,57.18,54.54,51.9,49.86,47.82,45.78,43.74,41.7,39.28,36.86,34.44,32.02,29.6,28.1,26.6,25.1,23.6,22.1,21.22,20.34,19.46,18.58,17.7,16.84,15.98,15.12,14.26,13.4,12.34,11.28,10.22,9.16,8.1,7.78,7.46,7.14,6.82,6.5,6.22,5.94,5.66,5.38,5.1
Maldives,97.0,96.9,96.8,96.7,96.6,96.5,96.38,96.26,96.14,96.02,95.9,95.82,95.74,95.66,95.58,95.5,95.36,95.22,95.08,94.94,94.8,94.24,93.68,93.12,92.56,92.0,90.9,89.8,88.7,87.6,86.5,84.2,81.9,79.6,77.3,75.0,71.46,67.92,64.38,60.84,57.3,54.96,52.62,50.28,47.94,45.6,45.36,45.12,44.88,44.64,44.4,44.08,43.76,43.44,43.12,42.8
